,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,url
312,833479644947025920,2017-02-20 00:53:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/833479644947025920/photo/1,13,10,Poppy,,2357.0,16258.0,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3.0,Golden Retriever,0.727039,True,Cocker Spaniel,0.0711398,True,Tibetan Mastiff,0.0486941999999999,True,https://t.co/YGeSpyN8Gu
313,833124694597443584,2017-02-19 01:23:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/833124694597443584/photo/1,12,10,Gidget,pupper,5513.0,22133.0,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3.0,Cardigan,0.7105229999999999,True,Kelpie,0.106102,True,Shopping Cart,0.0554755,False,https://t.co/zD97KYFaFa
314,832998151111966721,2017-02-18 17:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832998151111966721/photo/1,13,10,Rhino,doggo,2522.0,14549.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1.0,Boxer,0.539036,True,French Bulldog,0.317617,True,Bull Mastiff,0.0939285,True,https://t.co/QX1h0oqMz0
315,832769181346996225,2017-02-18 01:50:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1,12,10,,,43.0,0.0,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,1.0,Jersey,0.895698,False,Sweatshirt,0.0890854,False,Poncho,0.00297522,False,https://t.co/zFEfMTaHqU
316,832757312314028032,2017-02-18 01:03:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832757312314028032/photo/1,13,10,Willow,,4127.0,18423.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2.0,Cardigan,0.160888,True,Staffordshire Bullterrier,0.159441,True,Boston Bull,0.154368,True,https://t.co/On7muWnWSQ
317,832682457690300417,2017-02-17 20:05:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/telegraph/status/832268302944579584,13,10,,,3368.0,13017.0,,,,,,,,,,,,https://t.co/8YlD5lxPbQ
318,832645525019123713,2017-02-17 17:38:57+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_,10,10,,,594.0,3195.0,,,,,,,,,,,,https://t.co/dp5h9bCwU7
319,832636094638288896,2017-02-17 17:01:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,,3220.0,17379.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1.0,Eskimo Dog,0.5250319999999999,True,Siberian Husky,0.252238,True,Malamute,0.2168389999999999,True,https://t.co/Y4DZx2UWsr
320,832397543355072512,2017-02-17 01:13:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832397543355072512/photo/1,12,10,Eevee,,2548.0,13126.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1.0,Pekinese,0.988916,True,Brabancon Griffon,0.0016768,True,Siamese Cat,0.00112589,False,https://t.co/nqAJGCHKEt
321,832369877331693569,2017-02-16 23:23:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,,3652.0,18792.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1.0,Kelpie,0.50469,True,German Short-Haired Pointer,0.105208,True,Staffordshire Bullterrier,0.0543385,True,https://t.co/Dhdx5HnQ4d
322,832273440279240704,2017-02-16 17:00:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832273440279240704/video/1,14,10,Smiley,doggo,2673.0,12385.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1.0,Pembroke,0.134081,True,Ice Bear,0.0519278,False,Pug,0.0443109,True,https://t.co/SHAb1wHjMz
323,832215909146226688,2017-02-16 13:11:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,,7069.0,0.0,,,,,,,,,,,,https://t.co/yBO5wu
324,832215726631055365,2017-02-16 13:11:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/793286476301799424/photo/1,13,10,Moreton,,10723.0,0.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1.0,Afghan Hound,0.2746369999999999,True,Borzoi,0.142204,True,Doormat,0.109677,False,https://t.co/rLHGx3VAF3
325,832040443403784192,2017-02-16 01:34:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/769940425801170949/photo/1,12,10,Klein,,11131.0,0.0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1.0,Miniature Pinscher,0.796313,True,Chihuahua,0.155413,True,Staffordshire Bullterrier,0.0309433,True,https://t.co/guDkLrX8zV
326,832032802820481025,2017-02-16 01:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/832032802820481025/photo/1,12,10,Miguel,doggo,4746.0,13887.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1.0,Whippet,0.601712,True,Ibizan Hound,0.152662,True,Italian Greyhound,0.135055,True,https://t.co/P0bO8mCQwN
327,831939777352105988,2017-02-15 18:54:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12,10,Emanuel,doggo,7031.0,26404.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1.0,Pomeranian,0.153862,True,Marmot,0.0912338999999999,False,Grey Fox,0.0906441,False,https://t.co/k9bzgyVdUT
328,831911600680497154,2017-02-15 17:02:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831911600680497154/photo/1,14,10,Kuyu,,7458.0,30380.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4.0,Bloodhound,0.777562,True,Great Dane,0.0474176,True,Leonberg,0.0179431,True,https://t.co/l38R6IZNNg
329,831670449226514432,2017-02-15 01:04:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,,2059.0,11469.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1.0,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,https://t.co/u6p4LxzHKg
330,831650051525054464,2017-02-14 23:43:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831650051525054464/photo/1,13,10,,,2243.0,7908.0,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1.0,Eskimo Dog,0.530416,True,Siberian Husky,0.180335,True,Norwegian Elkhound,0.104314,True,https://t.co/piiX0ke8Z6
331,831552930092285952,2017-02-14 17:17:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,,2632.0,9872.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1.0,Chihuahua,0.257415,True,Pembroke,0.161442,True,French Bulldog,0.0921429,True,https://t.co/BCbmFYLrse
332,831322785565769729,2017-02-14 02:02:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12,10,Pete,doggo,1744.0,10042.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1.0,Old English Sheepdog,0.999715,True,Tibetan Terrier,4.62967e-05,True,Guinea Pig,4.1184300000000005e-05,False,https://t.co/Xc0gyovCtK
333,831315979191906304,2017-02-14 01:35:49+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831315979191906304/photo/1,13,10,,pupper,1264.0,7117.0,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4.0,Briard,0.982755,True,Soft-Coated Wheaten Terrier,0.00908435,True,Bouvier Des Flandres,0.0046928,True,https://t.co/jd6lYhfdH4
334,831309418084069378,2017-02-14 01:09:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,,2786.0,12819.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1.0,Doberman,0.3693889999999999,True,Kelpie,0.132449,True,Labrador Retriever,0.0747273,True,https://t.co/ghqMfxxa4V
335,831262627380748289,2017-02-13 22:03:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12,10,Tucker,,2350.0,13066.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1.0,Cocker Spaniel,0.263323,True,Brittany Spaniel,0.20055,True,Doormat,0.193414,False,https://t.co/zqR5XKMpuY
336,830956169170665475,2017-02-13 01:46:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,,1735.0,8735.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1.0,Kuvasz,0.451516,True,Golden Retriever,0.317196,True,English Setter,0.132759,True,https://t.co/X4vNEzAod5
337,830583320585068544,2017-02-12 01:04:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/830583320585068544/photo/1,13,10,Lilly,,19297.0,73397.0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1.0,Labrador Retriever,0.908703,True,Seat Belt,0.0570909,False,Pug,0.0119335,True,https://t.co/SATN4If5H5
338,830173239259324417,2017-02-10 21:54:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/809220051211603969/photo/1,12,10,Kyro,,6554.0,0.0,,,,,,,,,,,,
339,830097400375152640,2017-02-10 16:53:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/830097400375152640/photo/1,13,10,Samson,,3455.0,10804.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4.0,Toy Poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,https://t.co/z82hCtwhpn
340,829878982036299777,2017-02-10 02:25:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,5757.0,0.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,Golden Retriever,0.6173890000000001,True,Labrador Retriever,0.337053,True,Tennis Ball,0.00855442,False,https://t.co/QV5nx6otZR
341,829861396166877184,2017-02-10 01:15:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,,2243.0,13441.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1.0,Border Terrier,0.394486,True,Staffordshire Bullterrier,0.3765739999999999,True,American Staffordshire Terrier,0.0312916,True,https://t.co/xeudgDXmTU
342,829501995190984704,2017-02-09 01:27:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/829501995190984704/photo/1,12,10,Leo,,12224.0,34913.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1.0,French Bulldog,0.950851,True,Pekinese,0.0151996,True,Pug,0.0110936,True,https://t.co/Xw9JbJHTul
343,829449946868879360,2017-02-08 22:00:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11,10,,doggo,2329.0,11519.0,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1.0,Labrador Retriever,0.315163,True,Golden Retriever,0.1532099999999999,True,Pekinese,0.132791,True,https://t.co/fmRS43mWQB
344,829374341691346946,2017-02-08 17:00:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/829374341691346946/photo/1,13,10,Astrid,doggo,10706.0,38074.0,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1.0,Staffordshire Bullterrier,0.757547,True,American Staffordshire Terrier,0.14995,True,Chesapeake Bay Retriever,0.0475226999999999,True,https://t.co/xo7FZFIAao
345,829141528400556032,2017-02-08 01:35:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/829141528400556032/photo/1,12,10,Malcolm,,8530.0,26952.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2.0,Golden Retriever,0.57314,True,Cocker Spaniel,0.111159,True,Gibbon,0.0941268999999999,False,https://t.co/rHwfySggqR
346,829011960981237760,2017-02-07 17:00:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/829011960981237760/photo/1,13,10,Dexter,,18627.0,58302.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2.0,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False,https://t.co/U50RlRw4is
347,828801551087042563,2017-02-07 03:04:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,,3901.0,0.0,,,,,,,,,,,,
348,828770345708580865,2017-02-07 01:00:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13,10,Alfie,,6746.0,28085.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1.0,Seat Belt,0.765979,False,Chesapeake Bay Retriever,0.0338986,True,Polecat,0.0272515999999999,False,https://t.co/AqPTHYUBFz
349,828708714936930305,2017-02-06 20:55:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828708714936930305/photo/1,10,10,Fiona,,12882.0,40241.0,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1.0,Hippopotamus,0.942911,False,Mexican Hairless,0.00838837,True,Ice Lolly,0.00620647,False,https://t.co/vst2SEVJO3
350,828650029636317184,2017-02-06 17:02:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828650029636317184/photo/1,14,10,,,1544.0,10467.0,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1.0,Golden Retriever,0.649209,True,Chesapeake Bay Retriever,0.19856,True,Vizsla,0.0561999,True,https://t.co/bZ4axuH6OK
351,828409743546925057,2017-02-06 01:07:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12,10,Mutt,,1305.0,6898.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1.0,Teddy,0.908457,False,Toy Poodle,0.0180397999999999,True,Standard Poodle,0.0126671,True,https://t.co/ZH5CvRlCxt
352,828408677031882754,2017-02-06 01:03:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,,1477.0,8398.0,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1.0,Weimaraner,0.1330329999999999,True,Chesapeake Bay Retriever,0.092227,True,American Staffordshire Terrier,0.0650945,True,https://t.co/7WFLKli2T3
353,828381636999917570,2017-02-05 23:15:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo,2554.0,13864.0,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1.0,Bedlington Terrier,0.3925349999999999,True,Labrador Retriever,0.0890217,True,Clumber,0.0817998,True,https://t.co/iCk7zstRA9
354,828376505180889089,2017-02-05 22:55:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,,1216.0,8112.0,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1.0,American Staffordshire Terrier,0.5230859999999999,True,Staffordshire Bullterrier,0.186168,True,Chihuahua,0.0420894,True,https://t.co/HKBVZqXFNR
355,828372645993398273,2017-02-05 22:40:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,,3344.0,13756.0,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1.0,Malamute,0.663047,True,Eskimo Dog,0.207779,True,Tibetan Mastiff,0.0409488,True,https://t.co/JcTuUcyYNS
356,828046555563323392,2017-02-05 01:04:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828046555563323392/photo/1,13,10,Sailer,,3260.0,12923.0,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3.0,Patio,0.272972,False,Window Screen,0.131295,False,Boathouse,0.0463925,False,https://t.co/O37z4jaMG9
357,828011680017821696,2017-02-04 22:45:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/828011680017821696/photo/1,11,10,Brutus,,2451.0,11411.0,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1.0,American Staffordshire Terrier,0.936662,True,Staffordshire Bullterrier,0.0329990999999999,True,Bull Mastiff,0.0171834,True,https://t.co/rkhCFfDtxB
358,827933404142436356,2017-02-04 17:34:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/827933404142436356/photo/1,12,10,Kona,pupper,5987.0,22180.0,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2.0,German Shepherd,0.8061149999999999,True,Tibetan Mastiff,0.104831,True,Kelpie,0.0381482,True,https://t.co/j8D3PQJvpJ
359,827653905312006145,2017-02-03 23:04:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,,3433.0,16983.0,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1.0,Collie,0.285555,True,Border Collie,0.217306,True,Saint Bernard,0.143245,True,https://t.co/eAA8lratd3
360,827600520311402496,2017-02-03 19:31:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,,1082.0,8143.0,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1.0,Pembroke,0.325638,True,Golden Retriever,0.317235,True,Labrador Retriever,0.116087,True,https://t.co/vrppizPGdb
361,827324948884643840,2017-02-03 01:16:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,,3510.0,17523.0,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1.0,Golden Retriever,0.352486,True,Toy Poodle,0.178884,True,Labrador Retriever,0.0841643999999999,True,https://t.co/UU3KqQF5n5
362,827228250799742977,2017-02-02 18:52:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/694669722378485760/photo/1,12,10,Phil,,13517.0,0.0,,,,,,,,,,,,
363,827199976799354881,2017-02-02 17:00:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/827199976799354881/photo/1,13,10,Charlie,,2579.0,11659.0,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4.0,Great Dane,0.8696809999999999,True,American Staffordshire Terrier,0.0266582,True,Boxer,0.0198660999999999,True,https://t.co/UkyQibIBzZ
364,826958653328592898,2017-02-02 01:01:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,5757.0,23767.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1.0,Golden Retriever,0.6173890000000001,True,Labrador Retriever,0.337053,True,Tennis Ball,0.00855442,False,https://t.co/QV5nx6otZR
365,826848821049180160,2017-02-01 17:44:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/826848821049180160/photo/1,13,10,Cupid,doggo,11878.0,40325.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4.0,Great Pyrenees,0.858764,True,Golden Retriever,0.0235257,True,Pekinese,0.0171039,True,https://t.co/WS0Gha8vRh
366,826615380357632002,2017-02-01 02:17:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phineas. He's a mystical boy. Only ever appears in the hole of a donut. 13/10 ,https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,,,4521.0,0.0,,,,,,,,,,,,
